username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
i*****n,mantapp laptop nya bagusss dengan harga segitu,5,0,1741935318,mantapp laptop nya bagusss dengan harga segitu,mantapp laptop nya bagusss dengan harga segitu,7,neutral,0.55,46,0.06521739130434782,0.0,0.0,0.0,0.016304347826086956,0
i*****s,Ada beberapa yang lecet dan pecah,4,1,1751625722,ada beberapa yang lecet dan pecah,ada beberapa yang lecet dan pecah,6,neutral,0.55,33,0.0,0.0,0.0,0.0,0.0,0
andofficial,"Fitur Terbaik:semuanya berfungsj
Sepadan dengan Harga:woth the price!",5,0,1741937630,fitur terbaik semuanya berfungsj sepadan dengan harga woth the price,fitur terbaik semuanya berfungsj sepadan dengan harga woth the price,10,neutral,0.55,68,0.0,0.0,0.0,0.0,0.0,0
sheilaocrifa,Bagus,4,0,1741677789,bagus,bagus,1,positive,0.75,5,0.0,0.0,0.2,0.0,0.6599999999999999,1
waone061,"Sepadan dengan Harga:Sangat Baik

Recomended",5,0,1741946463,sepadan dengan harga sangat baik recomended,sepadan dengan harga sangat baik recomended,6,neutral,0.55,43,0.0,0.0,0.0,0.0,0.0,0
hadi.teguh95,"Kondisi Barang:mukus
Desain:keren
Kualitas:mantap

Baik semua",5,0,1741769199,kondisi barang mukus desain keren kualitas mantap baik semua,kondisi barang mukus desain keren kualitas mantap baik semua,9,positive,0.75,60,0.0,0.0,0.0,0.0,0.0,0
5oge69nguo,"Desain:Bagus
Kondisi Barang:Baik
Kualitas:Mantap

Semoga awet....",5,0,1741765254,desain bagus kondisi barang baik kualitas mantap semoga awet,desain bagus kondisi barang baik kualitas mantap semoga awet,9,positive,0.75,60,0.0,0.0,0.0,0.0,0.0,0
_jabstore_,"Sepadan dengan Harga:Sepadan

Mantap, sesuai dengan yang diharapkan",5,0,1741935033,sepadan dengan harga sepadan mantap sesuai dengan yang diharapkan,sepadan dengan harga sepadan mantap sesuai dengan yang diharapkan,9,positive,0.75,65,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0
yatie_m_konveksi,"Bagus, cuma touchpad yg kurang peka.
Makasih, moga awet",5,0,1741675591,bagus cuma touchpad yg kurang peka makasih moga awet,bagus cuma touchpad yg kurang peka makasih moga awet,9,neutral,0.55,52,0.0,0.0,0.0,0.0,0.0,0
hello_nadeeey,"bagus, kondisi baik & packing oke",5,1,1742012738,bagus kondisi baik packing oke,bagus kondisi baik packing oke,5,positive,0.75,30,0.0,0.0,0.0,0.0,0.0,0
fiazshop_,Barang sesuai...tks seller,5,0,1742010232,barang sesuai tks seller,barang sesuai tks seller,4,positive,0.75,24,0.041666666666666664,0.0,0.0,0.0,0.010416666666666666,0
nurulamila97,"Rekomendasi bgd utk beli barang di toko ini. Charger sempet ga bs, lgsg diganti baru doooong... 
Laptop jg second like new. Batrenya msh bagus bgd, awet sampe 4 jam.
Sellernya jg ramah pake bgd lho....",5,0,1742186563,rekomendasi bgd utk beli barang di toko ini charger sempet ga bs lgsg diganti baru doooong laptop jg second like new batrenya msh bagus bgd awet sampe 4 jam sellernya jg ramah pake bgd lho,rekomendasi bgd utk beli barang di toko ini charger sempet ga bs lgsg diganti baru doooong laptop jg second like new batrenya msh bagus bgd awet sampe 4 jam sellernya jg ramah pake bgd lho,35,positive,0.75,188,0.02127659574468085,0.14285714285714285,0.0,0.0,0.041033434650455926,0
harissmat,"Kondisi Barang:lumayan buat laptop second
Desain:bagus
Kualitas:ok",5,0,1741767238,kondisi barang lumayan buat laptop second desain bagus kualitas ok,kondisi barang lumayan buat laptop second desain bagus kualitas ok,10,positive,0.75,66,0.0,0.0,0.0,0.0,0.0,0
j*****a,Fitur Terbaik:kondisi masih bagus bangett kayak baru,5,0,1742188666,fitur terbaik kondisi masih bagus bangett kayak baru,fitur terbaik kondisi masih bagus bangett kayak baru,8,positive,0.75,52,0.019230769230769232,0.0,0.0,0.0,0.004807692307692308,0
vhir2srva1,,5,0,1741672534,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
deriopan,"Barang bagus, penjual ramah dan responsive",5,0,1742013263,barang bagus penjual ramah dan responsive,barang bagus penjual ramah dan responsive,6,positive,0.75,41,0.0,0.0,0.0,0.0,0.0,0
atiqahmufidah,"Kondisi Barang:baik
Desain:menarik
Kualitas:barang bagus, tetapi ada beberapa tombol yg penggunaannya harus lebih ditekan. yah... namanya juga laptop seken ya 😄 jd ga 100% mulus",4,0,1741680220,kondisi barang baik desain menarik kualitas barang bagus tetapi ada beberapa tombol yg penggunaannya harus lebih ditekan yah namanya juga laptop seken ya jd ga 100 mulus,kondisi barang baik desain menarik kualitas barang bagus tetapi ada beberapa tombol yg penggunaannya harus lebih ditekan yah namanya juga laptop seken ya jd ga 100 mulus,27,positive,0.75,169,0.023668639053254437,0.07407407407407407,0.0,0.0,0.024435678281832126,0
mazzamid,"Sepadan dengan Harga:barang nya sudah diterima,,kualitas nya super,,recomended lah",5,0,1741934915,sepadan dengan harga barang nya sudah diterima kualitas nya super recomended lah,sepadan dengan harga barang nya sudah diterima kualitas nya super recomended lah,12,neutral,0.55,80,0.0,0.16666666666666666,0.0,0.0,0.041666666666666664,0
tyman_nshop,bagus laptopnya,5,0,1741674346,bagus laptopnya,bagus laptopnya,2,positive,0.75,15,0.0,0.0,0.0,0.0,0.2,0
rizkariaa,Sejauh ini barang oke. Semoga gk ada kendala apapun ya,5,0,1741677413,sejauh ini barang oke semoga gk ada kendala apapun ya,sejauh ini barang oke semoga gk ada kendala apapun ya,10,neutral,0.55,53,0.0,0.0,0.0,0.0,0.0,0
agorah,Barang mantul👍,5,0,1741765758,barang mantul,barang mantul,2,neutral,0.55,13,0.0,0.0,0.0,0.0,0.2,0
a*****d,"Baterai mati, bukan drop lagi. Laptop nyala kalau di charger. minta ganti pihak seller, seller maunya saya kirim pribadi tanpa melalui aplikasi shopee yang mana sangat beresiko kalau tanpa aplikasi shopee. Jadi pikirkan lagi kalau mau beli disini. Masih ada seller lain yang jual laptop serupa.",1,26,1763487553,baterai mati bukan drop lagi laptop nyala kalau di charger minta ganti pihak seller seller maunya saya kirim pribadi tanpa melalui aplikasi shopee yang mana sangat beresiko kalau tanpa aplikasi shopee jadi pikirkan lagi kalau mau beli disini masih ada seller lain yang jual laptop serupa,baterai mati bukan drop lagi laptop nyala kalau di charger minta ganti pihak seller seller maunya saya kirim pribadi tanpa melalui aplikasi shopee yang mana sangat beresiko kalau tanpa aplikasi shopee jadi pikirkan lagi kalau mau beli disini masih ada seller lain yang jual laptop serupa,46,neutral,0.55,287,0.017421602787456445,0.391304347826087,0.0,0.0,0.10218148765338586,0
5w6hgzo3np,Sepadan dengan Harga:barangnya nyampe dengan aman kurirny juga ramah,5,0,1742015779,sepadan dengan harga barangnya nyampe dengan aman kurirny juga ramah,sepadan dengan harga barangnya nyampe dengan aman kurirny juga ramah,10,neutral,0.55,68,0.0,0.2,0.0,0.0,0.05,0
johnkarnadi,"Desain:Sesuai pesanan
Kondisi Barang:like new
Kualitas:sesuai pesanan

Barang bagus",5,0,1741764531,desain sesuai pesanan kondisi barang like new kualitas sesuai pesanan barang bagus,desain sesuai pesanan kondisi barang like new kualitas sesuai pesanan barang bagus,12,positive,0.75,82,0.0,0.5,0.0,0.0,0.125,0
muhammadfariedahliani,"Barangnya bagus, rekomended",5,0,1741938456,barangnya bagus rekomended,barangnya bagus rekomended,3,positive,0.75,26,0.0,0.0,0.0,0.0,0.0,0
prasetyo896,Sesuai dengan pesanan,5,0,1741679879,sesuai dengan pesanan,sesuai dengan pesanan,3,positive,0.75,21,0.0,0.0,0.4,0.0,0.12,0
youhan_niaga,"Kondisi Barang:bagus
Desain:sesuai
Kualitas:lumayan",5,0,1741924022,kondisi barang bagus desain sesuai kualitas lumayan,kondisi barang bagus desain sesuai kualitas lumayan,7,positive,0.75,51,0.0,0.0,0.0,0.0,0.0,0
dearesta_87,,1,3,1755479429,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rangga_mhndr,"Fitur Terbaik:Baik
Sepadan dengan Harga:sesuai",5,1,1741934849,fitur terbaik baik sepadan dengan harga sesuai,fitur terbaik baik sepadan dengan harga sesuai,7,positive,0.75,46,0.0,0.0,0.0,0.0,0.0,0
l*****h,"Kondisi aman ,makasih bosqu",5,0,1742012119,kondisi aman makasih bosqu,kondisi aman makasih bosqu,4,neutral,0.55,26,0.0,0.0,0.0,0.0,0.0,0
ruli18012019,"barang datang tgl 5 juni , tgl 22 barang sudah mati total kita kirim lagi ke tokonya dipacking rapih pake kayuu , dia bilang ganti unit baru kirain bener baru padahal second , dikira barang baru padahal barang second 😭 merasa ditipu sama tokonya",1,41,1749506192,barang datang tgl 5 juni tgl 22 barang sudah mati total kita kirim lagi ke tokonya dipacking rapih pake kayuu dia bilang ganti unit baru kirain bener baru padahal second dikira barang baru padahal barang second merasa ditipu sama tokonya,barang datang tgl 5 juni tgl 22 barang sudah mati total kita kirim lagi ke tokonya dipacking rapih pake kayuu dia bilang ganti unit baru kirain bener baru padahal second dikira barang baru padahal barang second merasa ditipu sama tokonya,40,neutral,0.55,237,0.008438818565400843,0.375,0.0,0.0,0.09585970464135021,0
leo030809,"Fitur Terbaik:memukaw
Sepadan dengan Harga:mantap jiwa

Alhamdulillah paket sudah mendarat dengan selamat, pengemasan aman sentosa. Thanks seller & Shopee semoga laptopnya awet dan ga rewel ya...",5,2,1742183559,fitur terbaik memukaw sepadan dengan harga mantap jiwa alhamdulillah paket sudah mendarat dengan selamat pengemasan aman sentosa thanks seller shopee semoga laptopnya awet dan ga rewel ya,fitur terbaik memukaw sepadan dengan harga mantap jiwa alhamdulillah paket sudah mendarat dengan selamat pengemasan aman sentosa thanks seller shopee semoga laptopnya awet dan ga rewel ya,27,positive,0.75,187,0.016042780748663103,0.07407407407407407,0.0,0.0,0.022529213705684295,0
161718h,Kondisi Barang:mulus,5,0,1741687107,kondisi barang mulus,kondisi barang mulus,3,neutral,0.55,20,0.0,0.0,0.0,0.0,0.0,0
merysary895,Barang sampe dengan aman semoga awet,5,0,1741672033,barang sampe dengan aman semoga awet,barang sampe dengan aman semoga awet,6,neutral,0.55,36,0.0,0.0,0.0,0.0,0.0,0
,Barang bagus sesuai dengan peformace,5,0,1742186429,barang bagus sesuai dengan peformace,barang bagus sesuai dengan peformace,5,positive,0.75,36,0.0,0.0,0.0,0.0,0.0,0
harsihdamayanti,"Desain:menarik
Kondisi Barang:keadaan baik dan mulus
Fungsi:barang berfungsi dengan baik",5,0,1762747558,desain menarik kondisi barang keadaan baik dan mulus fungsi barang berfungsi dengan baik,desain menarik kondisi barang keadaan baik dan mulus fungsi barang berfungsi dengan baik,13,neutral,0.55,88,0.011363636363636364,0.3076923076923077,0.0,0.0,0.07976398601398602,0
hakimaljazary,"Sepadan dengan Harga:barang bekas tp lumayan laah
Fitur Terbaik:bagus",5,0,1742185094,sepadan dengan harga barang bekas tp lumayan laah fitur terbaik bagus,sepadan dengan harga barang bekas tp lumayan laah fitur terbaik bagus,11,positive,0.75,69,0.014492753623188406,0.0,0.0,0.0,0.0036231884057971015,0
dedyjack31,Baut SSD hilang... Jadi kalau kena benturan.. terlepas dan laptop lngsg eror,5,0,1741769068,baut ssd hilang jadi kalau kena benturan terlepas dan laptop lngsg eror,baut ssd hilang jadi kalau kena benturan terlepas dan laptop lngsg eror,12,neutral,0.55,71,0.014084507042253521,0.0,0.0,0.0,0.0035211267605633804,0
siswomulyono68,"Makasih, barang sesuai, toko sangat amanah",5,0,1741672793,makasih barang sesuai toko sangat amanah,makasih barang sesuai toko sangat amanah,6,positive,0.75,40,0.0,0.0,0.0,0.0,0.0,0
fandiefun,"Kondisi Barang:kemasan ok
Desain:kelihatan seperti baru.. mulus
Kualitas:sering restart tiba2, setelah beberapa bulan windows explorer nya eror..",3,0,1719740410,kondisi barang kemasan ok desain kelihatan seperti baru mulus kualitas sering restart tiba2 setelah beberapa bulan windows explorer nya eror,kondisi barang kemasan ok desain kelihatan seperti baru mulus kualitas sering restart tiba2 setelah beberapa bulan windows explorer nya eror,20,neutral,0.55,140,0.0,0.0,0.0,0.0,0.0,0
7tc88499g2,"Desain:keren
Kondisi Barang:Bagus
Kualitas:Bagus",5,0,1741686923,desain keren kondisi barang bagus kualitas bagus,desain keren kondisi barang bagus kualitas bagus,7,positive,0.75,48,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0
andlst11,"Kualitas tidak sesuai dengan ekspektasi.. 
Datang pertama layar bergaris, request pengembalian dikasih saran kembalikan nnti ganti device.. nunggu sebulan baru di antar lagi.. 
Setelah datang, Baru dipakai beberapa hari koneksi laptop tidak bisa dipakai, wifi mati tidak bisa dihidupkan..",1,4,1746513787,kualitas tidak sesuai dengan ekspektasi datang pertama layar bergaris request pengembalian dikasih saran kembalikan nnti ganti device nunggu sebulan baru di antar lagi setelah datang baru dipakai beberapa hari koneksi laptop tidak bisa dipakai wifi mati tidak bisa dihidupkan,kualitas tidak sesuai dengan ekspektasi datang pertama layar bergaris request pengembalian dikasih saran kembalikan nnti ganti device nunggu sebulan baru di antar lagi setelah datang baru dipakai beberapa hari koneksi laptop tidak bisa dipakai wifi mati tidak bisa dihidupkan,39,neutral,0.55,275,0.007272727272727273,0.28205128205128205,0.0,0.0,0.07233100233100233,0
9zpggjvpaz,"Kondisi Barang:bagus
Desain:bagus
Kualitas:mantap",5,0,1741926435,kondisi barang bagus desain bagus kualitas mantap,kondisi barang bagus desain bagus kualitas mantap,7,positive,0.75,49,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0
dickychandra208,"Meski ada kecacatan bekas ganti LCD, tpi overal berjalan mulus dan baik",5,0,1764218606,meski ada kecacatan bekas ganti lcd tpi overal berjalan mulus dan baik,meski ada kecacatan bekas ganti lcd tpi overal berjalan mulus dan baik,12,neutral,0.55,70,0.0,0.0,0.0,0.0,0.0,0
aqilah_store83,Mantul... Mantap betul...,5,1,1759139029,mantul mantap betul,mantul mantap betul,3,positive,0.75,19,0.0,0.0,0.0,0.0,0.0,0
a*****0,"Saya kasih 4 bintang dulu ya... Soalnya dg kondisi yg sdh saya sebutkan japri... Overall bagus... Mudah2an awet... 
Lg dites dulu seminggu... Klo spek daleman sepertinya sesuai pesanan",4,0,1741681772,saya kasih 4 bintang dulu ya soalnya dg kondisi yg sdh saya sebutkan japri overall bagus mudah2an awet lg dites dulu seminggu klo spek daleman sepertinya sesuai pesanan,saya kasih 4 bintang dulu ya soalnya dg kondisi yg sdh saya sebutkan japri overall bagus mudah2an awet lg dites dulu seminggu klo spek daleman sepertinya sesuai pesanan,28,positive,0.75,168,0.011904761904761904,0.14285714285714285,0.0,0.0,0.03869047619047619,0
chandra_ade,"Kondisi Barang:sangat baik
Kualitas:sangat baik",5,0,1741932421,kondisi barang sangat baik kualitas sangat baik,kondisi barang sangat baik kualitas sangat baik,7,neutral,0.55,47,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0
r*****3,"Desain:bagus
Kualitas:lumayan, karena baru 1 bulan pemakaian udah rusak mesinnya, yah mungkin saya yang salah dalam penggunaannya",3,0,1730956369,desain bagus kualitas lumayan karena baru 1 bulan pemakaian udah rusak mesinnya yah mungkin saya yang salah dalam penggunaannya,desain bagus kualitas lumayan karena baru 1 bulan pemakaian udah rusak mesinnya yah mungkin saya yang salah dalam penggunaannya,19,neutral,0.55,127,0.031496062992125984,0.0,0.0,0.0,0.007874015748031496,0
boimwardi,"Kondisi Barang:sip
Desain:oke",5,0,1741769135,kondisi barang sip desain oke,kondisi barang sip desain oke,5,neutral,0.55,29,0.0,0.0,0.0,0.0,0.0,0
diaralarta,Barang nya bagus tp sayang mudah cepat panas & buku garansi nya tidak ada,4,0,1741678925,barang nya bagus tp sayang mudah cepat panas buku garansi nya tidak ada,barang nya bagus tp sayang mudah cepat panas buku garansi nya tidak ada,13,positive,0.75,71,0.0,0.15384615384615385,0.0,0.0,0.038461538461538464,0
nengmira21,Semoga awet,4,0,1741679399,semoga awet,semoga awet,2,neutral,0.55,11,0.0,0.0,0.0,0.0,0.2,0
andihidayat007,"Kondisi Barang:mulis
Desain:bagus
Kualitas:baik",5,0,1741920588,kondisi barang mulis desain bagus kualitas baik,kondisi barang mulis desain bagus kualitas baik,7,positive,0.75,47,0.0,0.0,0.0,0.0,0.0,0
s*****a,Sepadan dengan Harga:kualitas oke,5,0,1742185121,sepadan dengan harga kualitas oke,sepadan dengan harga kualitas oke,5,neutral,0.55,33,0.0,0.0,0.0,0.0,0.0,0
1kms7dzxt_,Fitur Terbaik:mantap cepetnya,5,0,1741934749,fitur terbaik mantap cepetnya,fitur terbaik mantap cepetnya,4,positive,0.75,29,0.0,0.0,0.0,0.0,0.0,0
namakunurdin,,4,0,1741680446,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nurulidepranada,,4,0,1741679812,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
w*****2,Kedua kali beli laptop disini dan pelayanan selalu memuaskan. Barang pun sesuai pemakaian 90% mulus,5,0,1753697318,kedua kali beli laptop disini dan pelayanan selalu memuaskan barang pun sesuai pemakaian 90 mulus,kedua kali beli laptop disini dan pelayanan selalu memuaskan barang pun sesuai pemakaian 90 mulus,15,positive,0.75,97,0.0,0.0,0.0,0.0,0.0,0
selleramanah22,"Fitur Terbaik:lumayan

Ada lecet pemakaian overall its oke namanya jg barang second",4,0,1741680549,fitur terbaik lumayan ada lecet pemakaian overall its oke namanya jg barang second,fitur terbaik lumayan ada lecet pemakaian overall its oke namanya jg barang second,13,neutral,0.55,82,0.012195121951219513,0.0,0.0,0.0,0.003048780487804878,0
sitysakdiah,"Desain:luman bagus
Kondisi Barang:bagus
Fungsi:berpungsi dengan baik",3,0,1737614410,desain luman bagus kondisi barang bagus fungsi berpungsi dengan baik,desain luman bagus kondisi barang bagus fungsi berpungsi dengan baik,10,positive,0.75,68,0.0,0.2,0.0,0.0,0.05,0
n*****z,"Desain:ok
Kondisi Barang:ok
Fungsi:ok",5,0,1749875985,desain ok kondisi barang ok fungsi ok,desain ok kondisi barang ok fungsi ok,7,neutral,0.55,37,0.0,0.42857142857142855,0.0,0.0,0.10714285714285714,0
susmayani,,4,0,1741677857,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rng1905,"Sepadan dengan Harga:.
Fitur Terbaik:baik

Oke",5,0,1742015661,sepadan dengan harga fitur terbaik baik oke,sepadan dengan harga fitur terbaik baik oke,7,neutral,0.55,43,0.0,0.0,0.0,0.0,0.0,0
m*****2,semoga bisa awet,4,0,1741679447,semoga bisa awet,semoga bisa awet,3,neutral,0.55,16,0.0,0.0,0.0,0.0,0.0,0
h*****p,"Desain:kerenn
Kondisi Barang:baik
Fungsi:normal madep",5,0,1753697306,desain kerenn kondisi barang baik fungsi normal madep,desain kerenn kondisi barang baik fungsi normal madep,8,neutral,0.55,53,0.018867924528301886,0.0,0.0,0.0,0.0047169811320754715,0
rajaobral082,"Kondisi Barang:ok
Desain:ok
Kualitas:ok",5,0,1741924085,kondisi barang ok desain ok kualitas ok,kondisi barang ok desain ok kualitas ok,7,neutral,0.55,39,0.0,0.42857142857142855,0.0,0.0,0.10714285714285714,0
mahmud_aldho,"Sejauh ini barang sudah di test, berfungsi normal body ada lecet bekas pemakaian, seluruh slot usb, vga, hdmi normal hanya agak berkarat saja, untuk office tidak bisa digunakan karena blm di crack tapi ini mudah. Sejauh ini ok lah.terimakasih",4,0,1741679331,sejauh ini barang sudah di test berfungsi normal body ada lecet bekas pemakaian seluruh slot usb vga hdmi normal hanya agak berkarat saja untuk office tidak bisa digunakan karena blm di crack tapi ini mudah sejauh ini ok lah terimakasih,sejauh ini barang sudah di test berfungsi normal body ada lecet bekas pemakaian seluruh slot usb vga hdmi normal hanya agak berkarat saja untuk office tidak bisa digunakan karena blm di crack tapi ini mudah sejauh ini ok lah terimakasih,40,negative,0.75,236,0.00423728813559322,0.225,0.0,1.0,0.25730932203389834,0
